freq_Hz,measured_mag,measured_phase_rad,fit_mag
25300,0.277163,-0.352122,0.276664342010296
25500,0.273265,-1.153098,0.273556751295811
25700,0.270412,-1.154923,0.270493387684464
25900,0.267214,-1.153179,0.26747362684463
26100,0.264733,-0.330032,0.264496847816515
26300,0.261512,-0.325081,0.261562433399891
26500,0.258486,-1.148264,0.258669770511453
26700,0.25658,-0.315494,0.2558182505134
26900,0.253549,-1.149121,0.253007269514767
27100,0.251186,-1.157354,0.250236228646972
27300,0.248997,-1.155202,0.247504534315005
27500,0.24576,-1.157327,0.244811598425597
27700,0.244029,-1.155409,0.242156838593666
27900,0.240084,-0.277069,0.239539678328283
28100,0.238436,-1.1461,0.236959547199335
28300,0.234749,-0.259942,0.23441588098602
28500,0.233513,-1.144031,0.23190812180825
28700,0.229738,-1.15204,0.229435718241985
28900,0.226911,-1.148094,0.226998125419491
29100,0.224638,-0.231063,0.224594805115437
29300,0.223667,-1.145559,0.222225225819725
29500,0.218958,-1.145974,0.219888862797907
29700,0.217178,-1.141648,0.217585198139968
29900,0.215012,-1.140759,0.215313720798257
30100,0.213139,-0.192637,0.213073926615268
30300,0.211841,-0.185956,0.210865318341977
30500,0.208807,-0.179189,0.208687405647359
30700,0.206367,-1.144764,0.20653970511972
30900,0.204569,-1.139371,0.204421740260417
31100,0.202558,-1.14068,0.202333041470506
31300,0.202525,-1.136192,0.200273146030859
31500,0.19932,-1.131544,0.198241598076223
31700,0.198993,-1.138411,0.196237948563689
31900,0.195302,-1.139019,0.194261755236021
32100,0.192985,-0.133657,0.192312582580234
32300,0.191015,-1.138199,0.190390001781833
32500,0.190924,-0.114524,0.18849359067507
32700,0.187603,-1.136155,0.18662293368956
32900,0.185618,-1.126933,0.184777621793592
33100,0.185052,-1.124107,0.182957252434425
33300,0.183177,-1.123569,0.181161429475876
33500,0.1795,-1.127454,0.179389763133452
33700,0.176909,-1.129067,0.177641869907282
33900,0.175986,-0.063711,0.175917372513105
34100,0.174913,-1.121283,0.174215899811503
34300,0.172318,-1.119948,0.172537086735622
34500,0.171143,-1.128367,0.170880574217548
34700,0.169901,-1.125339,0.169246009113545
34900,0.169751,-0.022548,0.1676330441283
35100,0.166347,-1.11507,0.166041337738359
35300,0.166298,-0.003103,0.164470554114883
35500,0.166065,-1.114117,0.162920363045875
35700,0.16495,-1.116491,0.161390439858
35900,0.161256,-1.112625,0.159880465338121
36100,0.159811,0.033067,0.15839012565466
36300,0.157762,-1.102529,0.156919112278892
36500,0.15869,-1.093276,0.155467121906262
36700,0.155382,0.051431,0.154033856377816
36900,0.155744,-1.100219,0.152619022601833
37100,0.153509,-1.097346,0.151222332475723
37300,0.152815,-1.085417,0.149843502808272
37500,0.150803,-1.097267,0.148482255242291
37700,0.151012,0.097845,0.147138316177727
37900,0.148318,0.101822,0.145811416695303
38100,0.148047,0.10907,0.144501292480711
38300,0.14634,0.129343,0.143207683749435
38500,0.145395,-1.071124,0.141930335172214
38700,0.144285,-1.079162,0.140668995801208
38900,0.142327,0.154826,0.139423418996877
39100,0.14176,0.161894,0.138193362355626
39300,0.139822,0.155906,0.136978587638226
39500,0.138159,0.169492,0.135778860699039
39700,0.137391,-1.057203,0.134593951416077
39900,0.13778,-1.062437,0.133423633621898
40100,0.135687,0.189381,0.13226768503537
40300,0.133841,0.215834,0.131125887194309
40500,0.13283,-1.047901,0.129998025389004
40700,0.132415,-1.052876,0.128883888596642
40900,0.131454,-1.057531,0.127783269416634
41100,0.128864,-1.050038,0.126695964006858
41300,0.12976,-1.041465,0.125621772020816
41500,0.128876,-1.048381,0.124560496545714
41700,0.126956,0.260846,0.123511944041461
41900,0.126585,-1.038207,0.122475924280594
42100,0.124586,-1.04739,0.121452250289123
42300,0.123575,0.288894,0.120440738288299
42500,0.122931,-1.033428,0.119441207637302
42700,0.122714,-1.023677,0.118453480776839
42900,0.121718,-1.025391,0.117477383173662
43100,0.119479,-1.015219,0.116512743265981
43300,0.119434,0.346283,0.115559392409788
43500,0.117184,-1.010939,0.114617164826068
43700,0.115768,-1.015232,0.113685897548898
43900,0.115817,0.374325,0.11276543037443
44100,0.118546,0.371141,0.11185560581074
44300,0.111946,-1.009363,0.110956269028544
44500,0.117127,-0.998831,0.110067267812768
44700,0.113805,-1.013908,0.109188452514959
44900,0.110854,0.421688,0.108319676006539
45100,0.110925,-0.996427,0.10746079363288
45300,0.111345,0.415131,0.106611663168194
45500,0.108821,0.460393,0.105772144771236
45700,0.108722,0.459332,0.104942100941792
45900,0.108192,-0.982601,0.10412139647796
46100,0.106612,-0.981058,0.103309898434202
46300,0.103983,-0.960464,0.10250747608016
46500,0.10521,0.481364,0.101714000860224
46700,0.102931,-0.975977,0.100929346353841
46900,0.102334,-0.973183,0.100153388236553
47100,0.101658,0.525555,0.0993860042417607
47300,0.101909,-0.948943,0.0986270741231863
47500,0.102145,-0.957148,0.0978764796180408
47700,0.098221,0.559403,0.0971341044108734
47900,0.098188,0.547819,0.096399834098098
48100,0.099301,-0.945881,0.0956735561531821
48300,0.097729,0.587447,0.0949551598924905
48500,0.096123,0.603372,0.0942445364417695
48700,0.096755,-0.935115,0.0935415787032638
48900,0.095574,-0.919848,0.0928461813234533
49100,0.095609,-0.912487,0.0921582406614001
49300,0.092744,0.629026,0.0914776547576943
49500,0.093897,-0.92807,0.090804323303989
49700,0.092896,-0.905169,0.0901381476131142
49900,0.092472,-0.914825,0.0894790305897579
50100,0.091555,-0.901475,0.0888268767017053
50300,0.089809,-0.892357,0.0881815919516268
50500,0.089634,-0.890387,0.0875430838494028
50700,0.08964,-0.903003,0.0869112613849769
50900,0.088112,-0.877676,0.0862860350017283
51100,0.088564,0.717077,0.085667316570352
51300,0.086995,-0.892135,0.0850550193632384
51500,0.084855,-0.882027,0.0844490580293442
51700,0.086462,0.756057,0.0838493485695427
51900,0.08517,-0.856139,0.0832558083124464
52100,0.084487,-0.877036,0.0826683558906934
52300,0.08538,-0.856485,0.0820869112176862
52500,0.083348,-0.846971,0.0815113954647778
52700,0.083754,-0.862145,0.0809417310388934
52900,0.083099,-0.843721,0.0803778415605811
53100,0.08131,-0.838089,0.0798196518424835
53300,0.081259,-0.860824,0.0792670878682208
53500,0.081065,-0.854061,0.0787200767716782
53700,0.080896,-0.851987,0.0781785468166907
53900,0.078722,-0.829383,0.0776424273771148
54100,0.078201,-0.832111,0.0771116489172833
54300,0.078656,-0.814832,0.0765861429728327
54500,0.07866,0.903015,0.076065842131897
54700,0.077591,-0.815532,0.0755506800166615
54900,0.078397,0.894544,0.0750405912652674
55100,0.077309,-0.798079,0.0745355115140632
55300,0.075877,-0.82423,0.0740353773801936
55500,0.076557,-0.807309,0.0735401264445203
55700,0.074989,-0.817801,0.0730496972348681
55900,0.073597,0.972528,0.07256402920959
56100,0.07305,0.959665,0.0720830627414443
56300,0.074436,0.991415,0.0716067391017785
56500,0.073573,-0.803711,0.0711350004450132
56700,0.073289,-0.795075,0.0706677897934201
56900,0.072305,-0.792766,0.0702050510221889
57100,0.072475,-0.775263,0.069746728844776
57300,0.070055,-0.78042,0.0692927687985316
57500,0.071639,1.044559,0.068843117230597
57700,0.070625,-0.763992,0.068397721284069
57900,0.07039,-0.752607,0.0679565288844248
58100,0.068447,-0.748418,0.0675194887262022
58300,0.067254,1.0811,0.0670865502599313
58500,0.06916,-0.737151,0.0666576636793106
58700,0.066664,-0.746681,0.0662327799086251
58900,0.066009,-0.747551,0.065811850590399
59100,0.067518,-0.7408,0.0653948280732803
59300,0.065544,-0.734987,0.064981665400152
59500,0.067439,1.133463,0.0645723162964651
59700,0.066777,-0.738155,0.0641667351587896
59900,0.065048,-0.708067,0.0637648770435779
60100,0.065471,1.180974,0.0633666976561388
60300,0.064839,-0.730733,0.0629721533398146
60500,0.062824,-0.713353,0.0625812010653609
60700,0.063423,1.176621,0.0621937984205213
60900,0.062301,-0.690376,0.0618099035997967
61100,0.061707,-0.709195,0.0614294753944025
61300,0.061787,-0.682529,0.0610524731824119
