freq_Hz,measured_mag,measured_phase_rad,fit_mag
25500,0.423787,1.834906,0.428496741658088
25700,0.429118,1.835262,0.434434286564978
25900,0.435821,2.649141,0.440272895611912
26100,0.440479,1.836807,0.44601433796663
26300,0.446194,1.836803,0.451660360226929
26500,0.452854,1.837827,0.457212685848722
26700,0.458986,2.672299,0.462673014654494
26900,0.463087,1.834887,0.468043022416602
27100,0.46898,1.837396,0.473324360510107
27300,0.473884,1.837396,0.478518655630152
27500,0.479673,1.838586,0.483627509569141
27700,0.484345,1.834269,0.488652499049272
27900,0.489484,1.83744,0.493595175606195
28100,0.493647,2.71856,0.498457065519836
28300,0.499257,1.837135,0.503239669788653
28500,0.503825,1.839373,0.507944464143804
28700,0.507764,2.74185,0.512572899099942
28900,0.512376,1.839124,0.517126400039522
29100,0.517,2.756673,0.521606367327736
29300,0.522774,1.841853,0.526014176455341
29500,0.527103,2.770881,0.530351178206845
29700,0.53113,2.776755,0.534618698851666
29900,0.536233,1.843952,0.538818040356043
30100,0.540506,1.844616,0.542950480613622
30300,0.544906,2.798394,0.547017273692784
30500,0.547465,1.845776,0.551019650098914
30700,0.554439,1.841071,0.554958817049927
30900,0.556343,1.848954,0.558835958763499
31100,0.56113,1.846968,0.562652236754552
31300,0.56474,2.82743,0.566408790141648
31500,0.570955,2.83869,0.570106735961038
31700,0.573174,2.842521,0.573747169487236
31900,0.573976,2.853658,0.57733116455902
32100,0.578583,1.853387,0.580859773909902
32300,0.58229,1.850522,0.584334029502134
32500,0.58598,1.855331,0.58775494286344
32700,0.588913,2.881485,0.591123505425674
32900,0.593359,2.889735,0.594440688864715
33100,0.59579,1.857559,0.597707445440945
33300,0.59984,1.859814,0.60092470833972
33500,0.605119,2.915655,0.604093392011272
33700,0.607921,2.925712,0.607214392509575
33900,0.607635,1.866307,0.610288587829701
34100,0.612036,2.943175,0.613316838243268
34300,0.616204,2.950498,0.616299986631599
34500,0.619483,2.957204,0.619238858816275
34700,0.621318,1.876785,0.622134263886761
34900,0.624588,1.876973,0.624986994524842
35100,0.628407,1.879906,0.627797827325634
35300,0.630334,1.882256,0.630567523114945
35500,0.632147,1.878022,0.633296827262804
35700,0.635911,1.884112,0.635986469992984
35900,0.638808,3.017629,0.63863716668838
36100,0.639028,1.887054,0.641249618192112
36300,0.645786,1.892804,0.643824511104246
36500,0.645851,1.893428,0.646362518074045
36700,0.650444,1.891153,0.648864298087667
36900,0.650789,1.89966,0.651330496751259
37100,0.655044,1.897159,0.653761746569389
37300,0.655548,1.904314,0.656158667218788
37500,0.659053,1.903514,0.658521865817371
37700,0.660493,3.094695,0.660851937188523
37900,0.664179,1.912201,0.663149464120649
38100,0.666739,1.909297,0.665415017621988
38300,0.668906,1.916499,0.66764915717069
38500,0.670685,1.919446,0.669852430960198
38700,0.674724,1.92181,0.672025376139937
38900,0.6741,1.925642,0.674168519051344
39100,0.677771,-3.127129,0.676282375459285
39300,0.679676,1.92971,0.678367450778884
39500,0.679652,-3.112913,0.68042424029781
39700,0.685297,-3.101038,0.682453229394084
39900,0.684056,1.938309,0.684454893749431
40100,0.687769,1.935807,0.686429699558253
40300,0.687295,-3.074599,0.688378103732269
40500,0.693727,-3.064845,0.690300554100879
40700,0.6927,1.946407,0.692197489607315
40900,0.694952,-3.049287,0.694069340500645
41100,0.698114,1.957711,0.695916528523683
41300,0.70004,1.959717,0.697739467096878
41500,0.703061,-3.017683,0.699538561498248
41700,0.700451,-3.008349,0.701314209039412
41900,0.706629,-2.999937,0.703066799237811
42100,0.70616,1.973485,0.704796713985162
42300,0.706423,1.974645,0.706504327712219
42500,0.708236,1.979592,0.708190007549921
42700,0.713703,1.981901,0.709854113486978
42900,0.710808,1.981272,0.711496998523966
43100,0.714226,1.988194,0.713119008824014
43300,0.716913,1.986492,0.714720483860124
43500,0.71866,1.995188,0.71630175655921
43700,0.720382,1.999516,0.717863153442917
43900,0.723333,-2.904326,0.719404994765284
44100,0.724399,2.007246,0.720927594647312
44300,0.723777,-2.887295,0.722431261208512
44500,0.724031,2.008783,0.723916296695485
44700,0.727156,2.011104,0.725382997607602
44900,0.731197,2.014432,0.726831654819854
45100,0.731289,-2.842989,0.728262553702907
45300,0.734023,2.023699,0.72967597424046
45500,0.732044,2.026224,0.731072191143929
45700,0.733469,-2.814577,0.732451473964542
45900,0.7365,2.037423,0.733814087202882
46100,0.73876,2.036366,0.735160290415957
46300,0.738361,2.044278,0.736490338321824
46500,0.742402,-2.776915,0.737804480901851
46700,0.743087,2.04948,0.73910296350065
46900,0.741109,2.052785,0.740386026923741
47100,0.743887,2.05822,0.741653907532999
47300,0.745241,-2.734076,0.742906837339931
47500,0.748479,2.065467,0.744145044096839
47700,0.747777,2.069146,0.745368751385912
47900,0.748809,2.072557,0.746578178706293
48100,0.748422,-2.698578,0.747773541559178
48300,0.754452,2.07714,0.74895505153098
48500,0.755377,2.082305,0.750122916374612
48700,0.75243,2.083304,0.751277340088926
48900,0.753796,2.089936,0.752418522996357
49100,0.755493,2.094974,0.753546661818813
49300,0.75947,2.09573,0.754661949751845
49500,0.759127,-2.629315,0.755764576537148
49700,0.762441,-2.614655,0.756854728533426
49900,0.761563,2.107148,0.757932588785653
50100,0.760435,2.11331,0.75899833709279
50300,0.762937,-2.58835,0.76005215007396
50500,0.764399,-2.573313,0.761094201233158
50700,0.766691,2.123282,0.762124661022489
50900,0.763477,2.128085,0.763143696904004
51100,0.766709,2.133168,0.764151473410143
51300,0.768284,2.133735,0.765148152202833
51500,0.769366,-2.526008,0.766133892131263
51700,0.770261,2.145702,0.767108849288374
51900,0.7713,2.149657,0.768073177066086
52100,0.774422,-2.491396,0.769027026209307
52300,0.775515,-2.482221,0.76997054486873
52500,0.773902,2.16156,0.770903878652474
52700,0.774374,2.165206,0.771827170676573
52900,0.772946,-2.452414,0.77274056161435
53100,0.775413,2.174068,0.773644189744706
53300,0.779792,-2.429436,0.774538190999339
53500,0.780948,2.179805,0.775422699008934
53700,0.780755,2.182866,0.776297845148331
53900,0.779805,2.187545,0.777163758580701
54100,0.780035,2.192623,0.778020566300768
54300,0.779561,2.197527,0.778868393177074
54500,0.781151,2.204068,0.779707361993326
54700,0.78503,-2.356292,0.780537593488848
54900,0.785315,2.208175,0.78135920639815
55100,0.786144,2.212316,0.782172317489636
55300,0.786801,-2.328586,0.782977041603481
55500,0.787204,2.226116,0.783773491688684
55700,0.788065,2.224646,0.784561778839326
55900,0.788411,2.234994,0.785342012330041
56100,0.789108,-2.284754,0.786114299650733
56300,0.791862,2.243435,0.786878746540545
56500,0.788257,2.242499,0.787635457021097
56700,0.792431,-2.253828,0.788384533429019
56900,0.793332,-2.242807,0.789126076447792
57100,0.795588,2.258873,0.789860185138903
57300,0.793098,-2.221668,0.790586956972347
57500,0.792527,-2.20656,0.791306487856481
57700,0.794195,-2.199474,0.792018872167239
57900,0.794179,-2.184725,0.792724202776742
58100,0.794031,-2.174367,0.793422571081296
58300,0.7953,2.284864,0.794114067028806
58500,0.79455,2.29068,0.794798779145613
58700,0.796427,2.296679,0.795476794562771
58900,0.79647,2.300707,0.796148199041771
59100,0.80007,2.305032,0.796813076999737
59300,0.801252,2.309664,0.797471511534085
59500,0.799638,-2.102906,0.798123584446682
59700,0.798615,2.315513,0.798769376267499
59900,0.802915,2.323334,0.799408966277773
60100,0.805986,-2.067155,0.800042432532698
60300,0.80213,-2.058751,0.80066985188364
60500,0.802495,-2.046,0.801291299999903
60700,0.806867,2.340613,0.801906851390047
60900,0.803401,2.347642,0.802516579422765
61100,0.80471,-2.014311,0.803120556347341
61300,0.806158,-2.003517,0.803718853313688
61500,0.805815,2.361306,0.804311540391977
61700,0.808101,2.363565,0.804898686591871
61900,0.80578,2.370467,0.805480359881368
62100,0.80586,2.373537,0.806056627205267
62300,0.807284,-1.948454,0.806627554503255
62500,0.810086,2.380541,0.807193206727635
62700,0.808042,2.390322,0.807753647860702
62900,0.811588,2.393085,0.808308940931761
63100,0.809447,2.395309,0.808859148033819
63300,0.810741,2.40517,0.809404330339927
63500,0.814027,-1.880873,0.809944548119217
63700,0.812699,2.4129,0.810479860752603
63900,0.813784,2.418076,0.81101032674818
64100,0.810322,2.421302,0.811536003756322
64300,0.815834,2.426391,0.812056948584474
64500,0.814292,2.428113,0.812573217211657
64700,0.81454,2.437851,0.813084864802692
64900,0.817264,2.439429,0.81359194572214
65100,0.814431,2.448758,0.81409451354797
65300,0.817729,-1.777828,0.814592621084969
65500,0.814547,2.457172,0.815086320377875
65700,0.815331,2.46244,0.815575662724277
65900,0.817991,2.462865,0.816060698687241
66100,0.816052,-1.737472,0.816541478107713
66300,0.81781,2.473616,0.817018050116673
66500,0.815039,2.481683,0.817490463147053
66700,0.824644,2.491737,0.817958764945434
66900,0.818839,-1.68909,0.818423002583511
67100,0.821015,2.493652,0.818883222469349
67300,0.818823,-1.669188,0.819339470358414
