freq_Hz,measured_mag,measured_phase_rad,fit_mag
65700,0.358135,3.047858,0.361214659100283
65900,0.360904,3.041191,0.362090222943147
66100,0.36122,3.05713,0.362962908531112
66300,0.363155,3.052781,0.363832724996349
66500,0.361679,3.059747,0.364699681442238
66700,0.365914,3.057717,0.365563786943737
66900,0.365073,3.076575,0.366425050547741
67100,0.364659,3.06883,0.367283481273426
67300,0.367224,3.072315,0.36813908811259
67500,0.368901,3.089285,0.368991880029973
67700,0.368274,3.093264,0.369841865963578
67900,0.3687,3.087956,0.370689054824974
68100,0.370378,3.103884,0.371533455499591
68300,0.373701,3.098142,0.372375076847012
68500,0.370054,3.103537,0.373213927701242
68700,0.373437,3.116121,0.374050016870983
68900,0.3747,3.111781,0.374883353139895
69100,0.373704,3.11666,0.375713945266841
69300,0.37614,3.130206,0.376541801986137
69500,0.376128,3.124504,0.377366932007784
69700,0.377137,3.141057,0.378189344017696
69900,0.380075,-3.140356,0.379009046677923
70100,0.381436,-3.137928,0.379826048626859
70300,0.379764,-3.140778,0.380640358479454
70500,0.379936,-3.126325,0.381451984827406
70700,0.383743,-3.127219,0.382260936239361
70900,0.382538,-3.124427,0.38306722126109
71100,0.382348,-3.111297,0.383870848415677
71300,0.385931,-3.1067,0.384671826203687
71500,0.384334,-3.108732,0.385470163103333
71700,0.386233,-3.097406,0.38626586757064
71900,0.388354,-3.095759,0.387058948039599
72100,0.388876,-3.09668,0.38784941292232
72300,0.38931,-3.082804,0.388637270609173
72500,0.389875,-3.08657,0.389422529468929
72700,0.39193,-3.081933,0.390205197848898
72900,0.390215,-3.073511,0.390985284075054
73100,0.395125,-3.066958,0.391762796452164
73300,0.395816,-3.065044,0.392537743263909
73500,0.3952,-3.064773,0.393310132772994
73700,0.394805,-3.046864,0.394079973221268
73900,0.396699,-3.0531,0.394847272829826
74100,0.397418,-3.049066,0.395612039799116
74300,0.399713,-3.038264,0.396374282309036
74500,0.397681,-3.039187,0.397134008519032
74700,0.399432,-3.023746,0.397891226568189
74900,0.398933,-3.029913,0.398645944575317
75100,0.399076,-3.016703,0.399398170639044
75300,0.400534,-3.015987,0.400147912837889
75500,0.403745,-3.015035,0.400895179230345
75700,0.402225,-3.005347,0.401639977854952
75900,0.405135,-3.007849,0.402382316730374
76100,0.405269,-2.991259,0.403122203855461
76300,0.406713,-2.995588,0.403859647209321
76500,0.407199,-2.982269,0.404594654751384
76700,0.409288,-2.986271,0.405327234421458
76900,0.410866,-2.974456,0.406057394139791
77100,0.410158,-2.978171,0.406785141807128
77300,0.411001,-2.962504,0.407510485304762
77500,0.414177,-2.961218,0.408233432494586
77700,0.4137,-2.962715,0.408953991219141
77900,0.411679,-2.951771,0.409672169301666
78100,0.415919,-2.948267,0.410387974546139
78300,0.41732,-2.943714,0.41110141473732
78500,0.415651,-2.942872,0.411812497640795
78700,0.415925,-2.931184,0.41252123100301
78900,0.419175,-2.929408,0.413227622551313
79100,0.417028,-2.926271,0.413931679993984
79300,0.41842,-2.915512,0.414633411020273
79500,0.421791,-2.917223,0.415332823300429
79700,0.419093,-2.915394,0.416029924485733
79900,0.419797,-2.903289,0.416724722208524
80100,0.42247,-2.89647,0.417417224082228
80300,0.425558,-2.89614,0.418107437701384
80500,0.426031,-2.8874,0.418795370641668
80700,0.424387,-2.893313,0.419481030459919
80900,0.428035,-2.881841,0.420164424694158
81100,0.426506,-2.882609,0.420845560863608
81300,0.426562,-2.867814,0.421524446468721
81500,0.430185,-2.871205,0.422201088991187
81700,0.427011,-2.863734,0.422875495893962
81900,0.427891,-2.854221,0.423547674621277
82100,0.43167,-2.848119,0.424217632598656
82300,0.431332,-2.851526,0.424885377232934
82500,0.430509,-2.847529,0.425550915912269
82700,0.430979,-2.843441,0.426214256006153
82900,0.435225,-2.835076,0.426875404865431
83100,0.436111,-2.825956,0.427534369822305
83300,0.437017,-2.827828,0.428191158190352
83500,0.437636,-2.817689,0.428845777264532
83700,0.439176,-2.816184,0.429498234321194
83900,0.435578,-2.811378,0.430148536618094
84100,0.436516,-2.805871,0.430796691394396
84300,0.438643,-2.805627,0.431442705870685
84500,0.441779,-2.79354,0.43208658724897
84700,0.439555,-2.792556,0.432728342712698
84900,0.440182,-2.785315,0.433367979426754
85100,0.443642,-2.786584,0.434005504537475
85300,0.44265,-2.772139,0.434640925172648
85500,0.44181,-2.770952,0.435274248441522
85700,0.444539,-2.771197,0.43590548143481
85900,0.446026,-2.756684,0.436534631224697
86100,0.446651,-2.761573,0.437161704864843
86300,0.444575,-2.751946,0.437786709390389
86500,0.450173,-2.750589,0.438409651817959
86700,0.447684,-2.737284,0.439030539145668
86900,0.448964,-2.740835,0.439649378353122
87100,0.448207,-2.729837,0.440266176401428
87300,0.452415,-2.730746,0.44088094023319
87500,0.451677,-2.727684,0.44149367677252
87700,0.450357,-2.71965,0.442104392925036
87900,0.454341,-2.718375,0.442713095577871
88100,0.453649,-2.706371,0.443319791599671
88300,0.454607,-2.705575,0.443924487840603
88500,0.452104,-2.698766,0.444527191132356
88700,0.454041,-2.698781,0.445127908288145
88900,0.451412,-2.696496,0.445726646102716
89100,0.455916,-2.683897,0.446323411352347
89300,0.454694,-2.679491,0.446918210794853
89500,0.455618,-2.673118,0.44751105116959
89700,0.456873,-2.670117,0.448101939197458
89900,0.458521,-2.671649,0.448690881580904
90100,0.458202,-2.662621,0.449277885003929
90300,0.4586,-2.657477,0.449862956132088
90500,0.459959,-2.653995,0.450446101612497
90700,0.460589,-2.650974,0.451027328073837
90900,0.459929,-2.640111,0.451606642126355
91100,0.460698,-2.632886,0.452184050361875
91300,0.46393,-2.629761,0.452759559353795
91500,0.465033,-2.629788,0.453333175657099
91700,0.464956,-2.627742,0.453904905808359
91900,0.464119,-2.615717,0.454474756325738
92100,0.464885,-2.609554,0.455042733709
92300,0.466009,-2.606131,0.455608844439512
92500,0.465576,-2.599266,0.456173094980252
92700,0.466316,-2.597594,0.456735491775815
92900,0.466397,-2.590307,0.457296041252418
93100,0.467981,-2.584832,0.457854749817908
93300,0.46644,-2.582165,0.458411623861769
93500,0.472284,-2.586789,0.458966669755128
93700,0.468613,-2.576352,0.459519893850762
93900,0.468579,-2.572515,0.460071302483108
94100,0.4718,-2.563329,0.460620901968269
94300,0.470239,-2.558817,0.461168698604023
94500,0.469541,-2.54852,0.461714698669829
94700,0.476781,-2.552372,0.462258908426841
94900,0.4733,-2.550652,0.462801334117911
95100,0.473885,-2.54205,0.463341981967605
95300,0.47402,-2.536099,0.463880858182205
